names	artist_id
Fito Paez	ARS4KT21187B9B9438
Taylor Swift	ARS54I31187FB46721
Sex Machine ft. Shèna	ARS5Z5P1187FB3F325
Joe Lynn Turner	ARS6HDE1187B99CA29
Juliette & The Licks	ARS6I1U1187FB468F9
K.I.Z.	ARS6KFB1187FB59B12
Karlheinz Stockhausen	ARS6L1E1187FB585B6
Assassin	ARS755J1187B9920C6
Mayday	ARS7E2E1187FB361BC
Buffalo Nickel Band	ARS7WBX1187B98CA38
Lou Busch	ARS81O81187B993AEC
Janis Joplin	ARS86AJ1187B9B4225
Bravehearts	ARS8DXZ1187B998AA3
Cachao	ARS8HNI1187B9B0785
Sound Field	ARS8IP61187B9AA5E7
Kurupt_ Rosco_ Jayo Felony & 40 Glocc	ARS8KBY1187FB4BC7E
Ray Boltz & Steve Millikan	ARS8VY21187B990549
Edu Lobo	ARS8WH31187B9B8B04
Nerf Herder	ARS94L01187B9AD297
Kim Wilson	ARSAJKR1187FB4C5DC
Kzss & Atma	ARSAWAQ1269FB35DF2
Steve Azar	ARSBB7P1187B989690
Laron aka Swan featuring Alexander East	ARSBFGV1241B9CE441
Stress Assassin	ARSBZSV1187B989B86
Peggy Lee	ARSC6WR1187FB40B18
Hoods	ARSCJQW1187B9B3523
HardNox	ARSCLMG1187FB3CEE4
The Cutting Edge	ARSDFYB11F50C4F736
Eddie Cantor	ARSDSMG1187B98CB59
Twista	ARSE5NP1187B9B98AB
James Hunter	ARSE6YI1187B9B9CD2
Colin James	ARSEC9Q1187B98912D
Bimbo	ARSENJW1187B9B053E
Adolph Hofner	ARSEUOO1187B999569
James Taylor	ARSF0K11187B9AF319
The Gone Jackals	ARSF4161187B9B449F
Murphy Lee / Zee	ARSFK241187B9BA38E
Tranzas	ARSFVDS1187B990F14
Eclier	ARSFWGS1269FB35F84
The Kings	ARSG0RY1187B98E989
Fall Out Boy	ARSG7NQ1187FB57482
Shelley Fabares	ARSGZ3J1187FB3E610
Rude Boys	ARSHP5P1187B999685
Cedric Myton	ARSHTBB1241B9C434A
Joe Bonamassa	ARSHZBZ1187B98A445
Kapelle Herrenweide	ARSIECN1257509EBB0
Various Production	ARSJ46X1187FB4A62A
Lisa Lisa & Cult Jam (featuring Full Force)	ARSK4D11187B9BA046
Alain Turban	ARSKATF1187B98A622
Confetti's	ARSKDV01187B98A619
Marquez the Greatest	ARSKPIJ11F50C50608
Canis Dirus	ARSKSFC1264D0E32F8
Brice Kapel	ARSKZAQ1269FCD50EF
Klaus Badelt	ARSL3N21187B98DFC5
N.W.A.	ARSL5SP1187B9A7AE0
Her Majesty's Finest	ARSLDFH12454A38A01
Jaci Velasquez	ARSM2YU1187B99D602
Paul Rogers	ARSMRIN1187B9AB35A
Keira Green	ARSMT991187B9A5C45
Tsar	ARSNTX51187B989CA2
Corb Lund	ARSNTZF12454A2DF53
Atomship	ARSO8M21187B99C7EE
The Rodeo	ARSOPEA1187B9B0F98
Ghetto Mafia	ARSPC9J1187B9A7EA1
Protein	ARSPIHU1187B99DDD8
Eric Burdon	ARSPQ0H1187B999944
Frank Marino & Mahogany Rush	ARSPUHE1187B99DB8A
Death Cab for Cutie	ARSPUJF1187B9A14B8
EPMD	ARSQDUN1187B98D7D7
Casa Bulga	ARSQFIK11F50C4D038
Yölintu	ARSQIM51187B9B460E
Esser	ARSQRPG11C8A4174C6
Leona Naess	ARSQW3I1187B9ACD14
David Rose & His Orchestra	ARSRCI71187FB59188
Otis Taylor	ARSRFOY1187B9917DA
Mons Leidvin Takle	ARSS1OZ1187FB54440
Bobaflex	ARSS4Y41187B9B0AC6
Stockhausen Waterman	ARSSLTP1241B9CC51A
Joey Negro	ARSSR8L1187B990BC5
Estrellas Cubanas	ARSSW5A1187FB4B5E5
Dennis Brown	ARSTA431187B9A3599
Moonsorrow	ARSTH0R1187B98951E
Siouxsie	ARSTSEH121318C5B01
Beto Cuevas	ARSTXTP1187B99BD43
The Nelons	ARSVRVA1187B99228A
Alice In Chains	ARSW5F51187FB4CFC9
The Honeydogs	ARSWORN1187B991A7B
Chango Spasiuk	ARSWXNX1187FB3D04E
Frank Stokes	ARSX3I61187B98FAC7
Big Star	ARSX6IX1187B9B640C
Big Mike Griffin	ARSX72J1187FB3740D
Tina Ann	ARSYHZ21187B99F5F5
Nicole C. Mullen	ARSYKGV1187B9A49CD
The Rascals	ARSYOWS1187FB41157
Jorgen Ingmann	ARSYWV7119B3403694
The Notorious B.I.G.	ARSZ6MA1187FB43D29
Emeneya	ARSZDAS11E2835C305
James Newton Howard	ARSZIBW1187B994053
Richie Ray & Bobby Cruz	ARSZVAK1187FB4A9F0
Korpiklaani	ARSZX2G1187B98FCCF
Ty Herndon;Stephanie Bentley	ART09111187FB5BF48
The Even Dozen Jug Band	ART094K1187B9A08D0
Margaret Becker	ART1R9I1187B9B3324
The Flies	ART35UC1187FB4CC25
Ennio Morricone	ART3KT21187FB450DC
Stevie Ray Vaughan And Double Trouble	ART3O5Z1187B9AB043
Dart	ART3TOJ1187B98D1AB
Malcolm McLaren	ART4EPR1187FB38772
Janet Jackson	ART4QZC1187FB51612
Through the Eyes of the Dead	ART59BB1187FB3866E
Lady Saw	ART5IUL1187B9B0143
Metallica	ART5MUE1187B98C961
Jim Jones / Max B	ART62WC1187FB47E80
Los Auténticos Decadentes	ART6QCS1187FB40CBD
Operator	ART703V1187FB4FD63
Elmore James	ART70HI1187B9A37BC
GZA/The Genius	ART7R7N1187B9B999C
Planetakis	ART8BW81187B9AC33F
Herbert von Karajan and Turin RAI Symphony Orchestra	ART8F8O1187B9A538D
F-4	ART97VL1187FB3BD45
Monika_ Wolfgang	ART9G811187FB55F2D
Super700	ART9GX11187B9B0EDC
Lili Ivanova	ART9VCW1187B9B6FE6
Edmundo Ros	ART9Z1P1187FB36C94
Stone Temple Pilots	ARTAFV91187B9BA17C
The Capitol Years	ARTAIYM11F50C4E159
Sven Tasnadi	ARTB56G11C8A41569D
Donny Hathaway	ARTB5PP1187FB523B7
Johnny Horton	ARTBFV61187FB3C250
LaWanda Page	ARTBHYK122988EFB03
Candlebox	ARTBQTE1187B9B8A0F
Plump DJs	ARTC5DW1187B98FCF2
Bob Carlisle	ARTCO131187B9B9ADB
Los Del Sol	ARTCYEF12420780FA0
Marvin Sapp	ARTDBI61187FB48479
Dave Graney & Clare Moore	ARTDMPY11F50C4BB18
Black Eyed Peas / Terry Dexter	ARTDQRC1187FB4EFD4
Charley Patton	ARTDUXM1187B9899ED
Lords Of The Underground	ARTE2FL1187FB51337
Roger Williams	ARTE3P61187B9A709D
The High Strung	ARTE6AQ1187B9B2826
DMX	ARTE9CG1187B99B1AF
Bebo & Cigala	ARTEGHH1187FB435C8
Gold City	ARTF2KG1187B98DDD1
Catia Werneck	ARTFDBX1269FB34CA4
Ana Bekuta	ARTFLEU1269FCD1FE3
Eminem	ARTH9041187FB43E1F
DJ X-Change featuring Joey A	ARTHEAP122BCFCD0B2
Princess Lover	ARTHIJ41187FB57411
PMD	ARTHKHA1187FB3996A
Milan Band	ARTHKKA122BCFCBF58
Frank Ifield	ARTHWIZ1187FB4258D
Ray Davies	ARTIGQM1187B98D1F2
Young-Holt Unlimited	ARTJ9GZ1187B9B46DE
Rishi Rich	ARTJJZZ1187B9BA5E7
The Race	ARTJPHB1187B9968E5
Michael Gettel	ARTK5LU1187B9A654C
DJ Omega	ARTKOGW1241B9CD42B
Dendemann	ARTKTYG1187FB40CBA
Kool Keith	ARTL6FB1187FB4EAA7
Aurélien Merle	ARTLGXQ1269FB35910
Super Cat	ARTM0RS1187B9A0BE6
Neeme Jarvi	ARTML781187B9AF080
Barry Goldberg	ARTMM411187FB56FD0
Claude François	ARTO6KU1187B99910C
Mystery	ARTO9UO1187B9B2D47
Lord Sterling	ARTOC971187FB37592
The Accursed	ARTOCWH11F50C4CE12
Arne Weise	ARTOTKA11E2835EA81
Quinteto Violado	ARTP2PK1187B98FECA
Adrenalin O.D.	ARTPCQ41187B9AB42C
Vic Chou	ARTPDRF1187B9A46DB
Thriller U	ARTPGR61187B98B0F6
Viki Mosholiou	ARTPMPX1241B9C68D9
Johnny Keating & All Stars	ARTPVDV1187B9A61F1
Cactus	ARTPY6B1187B98C720
Harry Lauder	ARTQ0WY1187B98A7B0
NG3	ARTQ6AP1187B998A84
Neema	ARTQZKW11EB9C80B4C
Frederic Galliano	ARTR6RX1187FB381C8
Rocket From The Tombs	ARTR7971187FB4CF69
W.A.S.P.	ARTSGR41187B9912C6
Edouard Duleu	ARTSRAD1250940F258
Shelby Flint	ARTT43U1187B9A9E9B
Kiprich	ARTTFAQ1187B98E4FA
L.A.V.I	ARTTFGF11F4C84563C
Gene Latter	ARTTIRC12086C121DC
Doc Pomus	ARTUXSS1187FB4BD20
Grupo Batuque	ARTVBNL1187FB52DF3
!!!	ARTW7I31187B9A4CA9
ZENFU	ARTWKNF1241B9C87E9
Glen Ricks	ARTWNNQ1187B9A15BC
Elephant Man	ARTWPGO1187FB52DC3
Frederik	ARTWWNA1187B9B3BD7
José Roberto Bertrami	ARTWYHK1187FB568B8
Mikey General	ARTX57T1187B98F34B
Agnes	ARTXEZN1187B9B8190
Blackalicious	ARTXGGI1187B9B3D58
Karnig Sarkissian	ARTXJFJ1241B9C55EF
ZombieSuckers	ARTXNYR12802FDE977
Chris Farlowe	ARTXS851187FB411C7
K.T. Oslin	ARTYGL51187B98F9D3
Dan Moretti	ARTYIAO11F4C83EE8E
Shaggy	ARTYXQC1187B9ACAB2
Jimmy Wayne	ARTZ90C1187FB55D81
Streetwize	ARTZMXB1187B990A55
Crystals	ARTZXUP11F4C83D65B
Lisa Lynne	ARU0HTX1187B98B4C6
Ebru Gündes	ARU0XZY1187FB4002B
React	ARU22AM1187B9961EA
Walter Hawkins	ARU230L1187FB4642F
Prisma	ARU24791187B996E24
Moros Eros	ARU2I2B1187FB472E8
Ale Möller	ARU2IVS1187FB42A82
David Meece	ARU2JAB1187FB50C72
Michal	ARU34651187B99A264
Methods Of Mayhem / Scott Kirkland	ARU35NK1187FB46CFD
Luis Alberto Spinetta	ARU3YYC1187FB43FEE
Liquid Gang	ARU4JBP1187B99263F
Stefano Battaglia_ Giovanni Maier_ Michele Rabbia	ARU5BXG119B86698FE
Beth Nielsen Chapman	ARU5CP31187FB44C3A
Big Maybelle	ARU81FP1187B98C71E
Wonderland	ARU868Z1187FB47319
Busdriver	ARU9KWP1187B98B2A7
Bobby Hutcherson	ARU9Q5Q1187FB3D6EB
Way Out West	ARUABHE1187B9AF820
Kisha	ARUACR61187FB3AB37
Walter Trout	ARUAKAN1187FB48204
Fake Problems	ARUAOGE1187B9B3D50
Vrse Murphy	ARUBDNK11F50C4F28B
Kim English	ARUBDQW1187B98D775
Jape Squad	ARUBJTR1241B9CB16D
Tyrone Taylor	ARUBX2Y1187B99CD25
Hollywood Bowl Orchestra / John Mauceri	ARUCJQF1187B9A0A57
Elli Kokkinou	ARUCK7I1187B9B331D
Adr Lavey	ARUDPRC1257509BA98
Charlie Walker	ARUDY181187B9B5F49
Lil Wayne	ARUDYKB11F4C83C269
Neil Sedaka	ARUE3AK1187B9AC923
The Chi-Lites	ARUEYGC1187FB3D94B
Soilwork	ARUF32D1187B9B157E
Boots Randolph	ARUF71J1187FB511C1
Passion	ARUFCZ41187B9A868E
Ashbrg	ARUFQW01187FB5BA63
Leo Dan	ARUFRGT1187B98ED43
Space Opera	ARUG0QH1187B99613A
Willie Clayton	ARUG6DV1187B992475
The Doors	ARUGU0E1187B9B30F6
Dino	ARUGX5X1187FB468C4
Electric O & Ishkan	ARUHGHL1187B9A8C08
Delirious	ARUHT3M1187FB44FB4
Janie Fricke	ARUHX3U1187FB57A44
The Tragically Hip	ARUHYH21187B98BA89
Mario Telles	ARUI2ZJ1187FB3ACA5
John Cale	ARUI8651187B9ACF52
Mychael Danna & Jeff Danna	ARUI8FT1187FB5AB13
Antonio Bribiesca	ARUILCK12086C13991
Mest	ARUIO0J1187FB3D7D7
Frank Chacksfield & His Orchestra	ARUIRHK1187FB55534
JK	ARUIRXF1187FB45BC6
U2	ARUJ5A41187FB3F5F1
MyKungFu	ARUJSSR1241B9CAF37
Endres	ARUJTBL1241B9C9BB7
Shania Twain	ARUJZFJ1187B9B135F
Isabel Pantoja	ARUK0W21187B995456
Ramón Vargas;Vladimir Jurowski	ARUKJUP12086C14589
The Black Crowes	ARUKN9H1187B9B71C8
Bobby Broom	ARUKNSS1187FB435E3
Cadacross	ARUL0VB1187B9A01AA
Word	ARULHJM1187B997004
Luna Orbit Project	ARULZCI1241B9C8611
Kristine W.	ARUME5Q1187B9B1AA7
Slick Rick	ARUMGZN1187FB37125
Gary Nichols	ARUMR3G1187B9B2B09
Lou Reid & Carolina	ARUNHZF122988ED7DA
Blind Boy Fuller	ARUNYOW1187FB43F2A
Charlie Byrd	ARUP17W1187B98CAB9
Fuzz	ARUP5LV1187FB50BD8
Abrar - Ul - Haq	ARUP7CF1187FB40EEB
Dan Cummins	ARUPH8D1187B9A6046
Salt-N-Pepa	ARUQ6301187FB54EBA
Music Explosion	ARUQSEE1187B9983F8
Asure	ARUQZUY1241B9CEB3E
Anti-Flag	ARUSOMY1187FB4D3B4
Tyrone Davis	ARUT16P1187FB532A4
Orquesta Broadway	ARUT60Q1187B9B90E9
Lifehouse	ARUTEVU1187B9ACAF9
The Elders	ARUTP601187FB388AC
Twila Paris	ARUTS6Y1187FB5BDAB
Diamanda Galas	ARUUP4L1187B9B72EB
Charlie Peacock	ARUUXNF1187B98FB36
Attack Attack	ARUVPCM1187FB5C281
Charlie Louvin	ARUVPZF1187FB4880D
Rokia Traoré	ARUW6HS1187FB3F028
Ensiferum	ARUWB5W1187B98D7A1
Yamandu Costa	ARUWLCL1187FB549B8
The Summer Obsession	ARUYGJ31187B9A2FEA
Fever Ray	ARUYVDC12086C11D5C
Ronny Eriksson	ARUZD301187FB4AC65
Greg Vaccariello	ARUZILO1257509E8E1
True Believers	ARUZL121187FB4B42D
Reptil	ARUZLOS1269FCD4EF1
Wednesday 13	ARUZLXZ1187FB3BFF1
Bone Thugs-N-Harmony	ARUZRFN1187B98AC05
Dave Weckl	ARUZS6L1187FB50A56
Eighteen Visions	ARV1ALU1187FB4D77E
Loudon Wainwright III	ARV1JVD1187B9AD195
Jupiter Rising	ARV1P811187FB3CFC6
Arkona	ARV1RMI1187FB48F94
Jerry Lewis	ARV21JS1187B99E516
The Waybacks	ARV2F621187B993BF6
Rah Digga (Featuring Outsidaz)	ARV2V751187FB4330F
Open Hand	ARV2X851187FB41A78
Kate Maki	ARV33RQ1187B9A5734
Graham Central Station	ARV38M11187B99424D
The Jets	ARV38Z81187B98E608
Oscar Castro-Neves	ARV3BXR1187B991C82
Green Day	ARV3CRH1187B9A1B21
Till West & DJ Delicious	ARV3IN31187FB4AAAE
Gail Davies	ARV4BPJ1187B99C978
5th Ward Boyz	ARV4I6F1187FB4D595
Del Tha Funkee Homosapien	ARV4KO21187FB38008
Tommy Castro	ARV57NY1187FB3C1DC
Carl Davis	ARV5O111187B9A3F3A
Kari Tapio	ARV69FI1187B9AA14F
Nana Caymmi	ARV6QHT1187FB5537A
Patrizia Pace/Waltraud Meier/Frank Lopardo/James Morris/Swedish Radio Choir/Stockholm Chamber Choir/Berliner Philharmoniker/Riccardo Muti	ARV7J871187FB4F8B6
Johnny Carver	ARV88461187FB427C5
The Mighty Clouds Of Joy	ARV8DLF1187B9A4C7C
Dokken	ARV8LAR1187FB3DE2A
Amorphis	ARV8T9T1187B99F3F4
Love and Rockets	ARV91AY1187FB52E52
Barley Bree	ARVA23V1187B98C54A
Ace Frehley	ARVADXJ1187B99AA96
Gerald Veasley	ARVAE1F1187B994957
The Refreshments	ARVAE6W1187FB3CAF3
Antonis Remos	ARVAWTX1187B9A9990
Sub Swara	ARVBG53119B8668924
Cancer Bats	ARVBP9K1187FB48254
Gwen Stefani	ARVBRGZ1187FB4675A
Daniel Paul	ARVBXZ01187B997092
D.R.S.	ARVCCEM11F4C83DD74
Emit	ARVCNOU1187FB4C6F0
Françoise Hardy - Maurane	ARVCZAB12454A37E86
Headhunter	ARVD9M11187FB49291
David Palmer	ARVDMV71187FB43A8F
Mars Ill	ARVDP1V1187FB53341
Vinícius de Moraes	ARVEFIT12086C1686D
Les Ogres De Barback	ARVEJ9M1187FB4DC44
Rauni Pekkala	ARVESGN1187FB3E10C
The Funeral Pyre	ARVEXQ51187B9B8237
Dominic	ARVEZFH1187B9A6F9C
Rev. Timothy Wright	ARVF2AD1187FB47580
Pedro Garcia & His Del Prado Orchestra	ARVFDXZ1241B9C8865
Michelle & Vickie	ARVFGPJ1187B9A2477
X-tv	ARVG1MI119B86678D4
The Killers	ARVG4OK1187B9B6BD3
Livingston Taylor	ARVG8T61187FB440EB
Billy Butler	ARVGPOM1187FB55737
Terminal 11 feat. b.b0Nd	ARVHJV91187B9B7C91
Philippe Eidel	ARVHRK71187B98BEAE
Jan Wayne	ARVI9KK1187B9AACB4
Danny Diablo feat. Puerto Rican Myke	ARVIT0V1187B9A7CDE
The Brooklyn Tabernacle Choir	ARVJ0JK1187B98C9C0
Månegarm	ARVJ6541187B9A4C3E
Tulipunaruusut	ARVJSJY1250940FA2B
Al Di Meola	ARVJVFF1187B9B40D6
Pentangle	ARVKAWO11F50C47C9A
Tony Malone And The Rapparees	ARVKMRB122988EEA68
The Color Red	ARVKT151187B9A181D
Zeca Baleiro	ARVLIVA1187B991590
Dale Hawkins	ARVLMSG1187B98E07E
Darwin Hobbs	ARVMFE61187B992463
Opiate For The Masses	ARVMGEJ1187B98E672
David Andreu	ARVMHOI12802FDF5DE
Leroy Hutson	ARVML4B1187FB52324
The B-52's	ARVML631187B99E90D
Barbara Jones	ARVMOTP1187B99720F
Pe'z	ARVMPJC1187FB3B954
Tunsi	ARVMZFK11F50C4A0D2
Snow Patrol	ARVN9FZ1187FB393F1
Larry The Cable Guy	ARVNBNU1252CCFA156
Dolce; Orange Factory	ARVNDLR1187B99CA1B
Faith Hill	ARVNGA71187FB3C107
Dylan Kuo	ARVNIVQ1250941026F
Shakedown	ARVNK831187FB48831
Annie Minogue Band	ARVO6RD1187FB403CA
Enuff Z Nuff	ARVOWE21187FB3AE3C
Hank Penny	ARVQ4QM1187B98AD95
Vonray	ARVQ7I31187B9B64C9
Constance Demby	ARVQTZP1187FB40283
Little Angels	ARVQV7Q1187FB59C5D
Archie Bell and The Drells	ARVQZNK11E2835CDAC
Hector	ARVSB691187FB3C711
The Creation	ARVSDB11187FB4270B
Patrick Eudeline	ARVSEMH12086C145AA
Drowning Pool	ARVSQHB1187B992FF0
No Address	ARVTGUZ1187B9AA3DA
Sean Callery	ARVTWQ11187B9A6A24
Speedball	ARVUAJC1187B9908A5
Beenie Man Featuring Janet Jackson	ARVUN5F1187FB4CCC7
Hevia	ARVUQIC1187B9A7C66
Stiff Meat	ARVUVRE12420780B0B
Deepest Blue	ARVV4Y41187B995F04
The Temper Trap	ARVV61U1187FB4FC32
Knack	ARVVLMQ11F4C8456E4
Rob Mullins	ARVVSJC1187FB3A637
Olive	ARVVZ6Q1187B98D05D
This Is Hell	ARVWIEH1187B9B39B5
SOJA	ARVWNTI1269FB34C59
Spade Cooley	ARVX3V41187FB59E0F
Arsonists Get All The Girls	ARVXKTV1187FB44139
Didier François	ARVXRAV125FEF32482
Evanescence	ARVXU2X1187B9AE6D8
Foals	ARVXV1J1187FB5BF88
La Billo_ Los Melódicos	ARVXXQD1257509E117
99 Posse	ARVY1W51187B9AF4F7
Teijo Joutsela and Humppa-Veikot	ARVYDAQ1187FB43338
Barry Manilow	ARVZDOM1187B9B49C9
Baby Huey & The Baby Sitters	ARVZPW91187FB4D73C
Liars	ARVZWQ31187B9B8946
Les Hurlements D'leo	ARW040W1187FB51082
Unwritten Law	ARW071B1187B9A603C
Wednesday 13's Frankenstein Drag Queens From Planet 13	ARW0JI11187FB592BD
Markscheider Kunst	ARW0YFZ1187FB442DB
Peter Tosh	ARW0Z9V1187B9A0699
Voyager Series	ARW1BRR1187B996332
Rocio Jurado	ARW1DRV1187FB40261
Vusi Mahlasela	ARW1DZQ1187B9A18E0
3 Doors Down	ARW1MUW1187FB4D5A1
Jope Ruonansuu	ARW1WST1187FB384DA
Ana Popovic	ARW2DG51187B9A170F
Xose Manuel Budiño	ARW2I321187B9A9F87
The Revolutionary Ensemble	ARW2IMH1187FB4791F
Andrew W.K.	ARW2U4O1187FB4408B
The Sterns	ARW2Y3Q1187FB38020
Les Witches	ARW3KQ51187B9A0E0C
Miossec	ARW3V6T1187B9ACAC4
Tommy Makem;The Clancy Brothers	ARW45K91187FB3DE04
Pierre Perret	ARW45YR1187FB3DE95
Jazz Gillum	ARW4AGO1187FB4F107
Inhume	ARW4P0V1187B9B182E
AFS	ARW4ZCO1187B9B22D3
Sugar Ray	ARW5IF01187B9AEA98
Julien Clerc	ARW63KF1187B98AC48
Sigmatropic	ARW644S1187B9B4924
JERRY WALLACE	ARW6LIW1187B9966CD
Aleks Syntek	ARW70HR1187B9A358C
Cookies	ARW74FW1187FB554AD
Barenaked Ladies	ARW7K0P1187B9B5B47
Edgar De L'est	ARW86ZJ11A348EFE7F
Swans Of Avon	ARW8K3V1187B9A4A14
Pinchers	ARW90Y31187B98FC7C
Los Chunguitos	ARW9DSD1187B9A0345
Annie Lennox	ARW9FP41187B98C2A7
Drop Dead_ Gorgeous	ARW9LQ31187FB4336D
George Harrison	ARW9QSZ1187FB4B93E
City High	ARW9SN11187FB52D0D
The Cure	ARWA6NT1187FB3F15C
Hot Chip	ARWA8AH1187FB3FC84
Home Town Hero	ARWADDH1187B98FDBB
Massimiliano Damerini	ARWAMNR11E2835E228
S.U.P	ARWAPYC1187FB3FCAF
Magic Systeme	ARWAVUU1269FB34A47
Steve Morse	ARWB3G61187FB49404
Tommy Sands	ARWBAI21187B991E2E
Paul Brown	ARWBL9E1187FB4E695
Eberhard Weber	ARWBN9B1187B988B95
Double Image	ARWBYIR11F4C83B3FE
Jimmy Herring	ARWBZWU1187B98F7FB
Eric B. & Rakim	ARWC1WN1187FB516CE
ZO2	ARWC3XN1187B9A8D82
Ian Moore	ARWC6LA1187B9B2096
Amy Winehouse	ARWD25M1187FB4C563
Cut Copy	ARWD3OC1187FB3A666
Flutlicht	ARWD6SL1187B9B5D31
Cracker	ARWD82K1187B98CFF2
Donna Ares	ARWDDAE11F4C844B57
Faces	ARWDEEB11E2835E73C
Daddy Dog	ARWDGQW1269FCCF0F6
Spinal Tap	ARWDP431187FB56492
Sonny Landreth	ARWEM1D1187FB4077B
CoCo Lee	ARWENXU12454A2DE56
Gabriela Anders	ARWEPRZ1187FB4E2BB
Spliff	ARWF1KM1187B9908CA
African Rhythm Messengers	ARWFMDC122988EFD33
Las Ketchup	ARWG0541187FB364EC
New Direction	ARWGIFV1187B989947
Jim Chappell	ARWGIOC1187FB4CBEF
Crowbar	ARWGLPE1187FB3E54C
Orquesta Sublime	ARWGY6U1187B98B228
Souls Of Mischief	ARWHM281187FB3D381
Willie Isz	ARWHVAC123E29C221D
Mario Garcia	ARWHWYH1241B9CCA16
Richard Galliano	ARWI6LR1187FB46E9F
Jets	ARWI92K1187B98A5CC
Spunk	ARWIGX11187FB3AC96
The Shirrows	ARWIHGT1269FCCF034
Joe Turner_ Joe Houston_ L. C. Williams	ARWIMT21187B9B5AEC
Jason & The Scorchers	ARWIN9D1187B98E544
Negura Bunget	ARWJAQ81187FB46F73
Soul Ballet	ARWJEOP1187B996538
Papa Wemba	ARWJHW61187B98FA8E
Justin Timberlake	ARWK5QH1187B9A9B7F
The Rambos	ARWKLB91187B992270
Stelios Dionisiou	ARWKVPA12509411EFF
Desert Dwellers	ARWLJLY1187B9AD881
Jeanne Robertson	ARWLUAI11F4C840637
Evergreen Terrace	ARWLV931187B9B0F5A
FSTZ	ARWMNEW1252CCF8F72
Aftermath	ARWMZYB1187FB480A7
Peter Hunningale	ARWNGWU124207838D7
Vincent Baguian	ARWNJYQ1187FB56F25
Philippe Sarde	ARWNRBH1187B9B7E68
Alain-François	ARWNTXK11EBCD7BBFB
The Small Knives	ARWOGTM11F4C83E795
Geddy Lee	ARWONOR1187FB3817C
:Blacks On :Blondes	ARWPHDF1242077F0B8
Stickboy	ARWPHQB11F4C83B42B
Alkonost	ARWPLGU1187B9A8255
Rick Astley	ARWPYQI1187FB4D55A
Ma Rainey	ARWQ2DR1187B98FF28
Dj Kun	ARWQ2Y71187FB504C0
ARRESTED DEVELOPMENT	ARWQ3M31187FB4CF01
Eleanor McEvoy	ARWQ3W11187FB3F35E
Yodi's	ARWQGYW11F4C846BF2
Anubis Spire	ARWQQYJ1187B9ADC4C
From Autumn To Ashes	ARWR6RK1187FB3AB52
Elliot Smith	ARWRMEN11F50C4BD18
Elakelaiset	ARWRS4D1187FB3FCD4
Hef feat. Big2 & Dio	ARWSCGO1269FCD5E49
Damita	ARWSISA1187B9AAC01
Helen Love	ARWSMC91187B9AD369
Tim Hornsby	ARWSMNZ1269FCD10FC
Necrodaemon	ARWSPAI12420782828
Vienna Concert House Orchestra_ Wiener Sängerknaben_ Ferdinand Grossmann	ARWTFKF1241B9C68DC
Pelt	ARWTWYV1187B996D8B
Workhorse	ARWUK9L11C8A42C37B
Arc Angels	ARWV0Q11187FB4CDCE
Dhamika	ARWV4FQ11C8A42ABCE
Nancy Walker	ARWVMJA1187B98AA6E
Screamin' Jay Hawkins	ARWVOHH1187FB5974B
Mark Wills	ARWVVVP1187FB52F31
Ministère des Affaires Populaires	ARWWDSC1269FCD4D06
Baby Rasta & Gringo	ARWWPKQ11F4C83D8E2
Micachu	ARWWYK211C8A415AD4
The Who	ARWX5TK1187FB4CDBE
Jose Luis Perales	ARWX7AO1187B9B91AA
Thomas Battenstein	ARWXHRS1241B9C7A1E
Mr Lab!	ARWXIVG1187B9B17C5
Epidemic	ARWXJTT1187FB509FD
Various Indian Tribes	ARWXMEP1241B9CD7CE
Lesley Gore	ARWY7I71187FB36C3D
Baby Grand	ARWYDXE12420780913
The Suicide Machines	ARWYVP51187B98C516
Elmer Bernstein	ARWZE8O1187B9B8480
Eddie Money	ARWZSFC1187FB567BF
Circular	ARX0IEI1187FB4FF4B
HA-ASH	ARX0X2D1187B99F515
Scott Matthews	ARX134S1187FB46E56
Babe Ruth	ARX14WH1187FB50649
The Presets	ARX2DLI1187FB4DD03
Ann Nesby	ARX2R5A1187FB5B85B
Carman featuring Commissioned & The Christ Church Choir	ARX4D1E1187B9A9C4D
Freddie McGregor	ARX5XTP1187FB3D8CC
Lady GaGa	ARX6TAQ11C8A415850
Johann Köhnich	ARX7R5Q1187FB5C6B3
Helen Hobson	ARX83ZF1187FB3B66A
Mighty Joe Young	ARX8PZU1187B9AA7E2
Mista	ARX99U51187B991481
Mac McAnally	ARX9L381187B9B7265
RUN-DMC	ARX9YIP1187B98A656
Urge Overkill	ARXAFO11187B9AEBFE
Vex'd	ARXAHU31187B9B1520
Sylvia Tosun	ARXALW01187FB4B466
Ray Price	ARXB4J91187B9A9C7D
P.O.S	ARXB4TY1187FB5AA25
Marisela	ARXB7B21187B98BEF0
Cyril Pahinui	ARXBM4N1187B98ECA5
Howie Day	ARXBOZ01187FB38261
Cargo Cult	ARXBPW31187FB4D335
NewFound Road	ARXBXVM11E9057944C
Pee Wee King	ARXCUQE1187B9ADD91
Barbara Lynn	ARXDDH31187FB3DF1C
Wednesday 13's Frankenstein Drag Queens From Planet 13	ARXDOUQ11F50C4A239
Faithless	ARXDQJB1187FB57154
The Prefects	ARXEH1P1187FB378A3
Johnny Kidd And The Pirates	ARXENBZ11F50C47691
Clementina De Jesus	ARXF42D1187B9AC71F
Dave And Ansel Collins	ARXFAOQ1187B9A3616
